"VI","STR_wet","STR_dry","STR_wet_fit","STR_dry_fit"
0.1125,0.810134017467499,0.521018922328949,0.838976782098623,0.455325244947779
0.1175,0.79713848233223,0.473173931241035,0.845356408604674,0.462254137963276
0.1225,0.80527400970459,0.485528558492661,0.851736035110725,0.469183030978775
0.1275,0.82064608335495,0.472016540169716,0.858115661616776,0.476111923994273
0.1325,0.826732289791107,0.482832211256027,0.864495288122828,0.483040817009771
0.1375,0.865556514263153,0.482050979137421,0.870874914628879,0.489969710025269
0.1425,0.941196882724762,0.487263941764832,0.87725454113493,0.496898603040767
0.1475,0.950839674472809,0.504205334186554,0.883634167640982,0.503827496056266
0.1525,0.952581477165222,0.501327037811279,0.890013794147033,0.510756389071764
0.1575,0.965699756145477,0.527151548862457,0.896393420653084,0.517685282087262
0.1625,0.949437928199768,0.548312532901764,0.902773047159135,0.52461417510276
0.1675,0.946375620365143,0.548015511035919,0.909152673665187,0.531543068118258
0.1725,0.948188102245331,0.575604832172394,0.915532300171238,0.538471961133757
0.1775,0.925950276851654,0.632997238636017,0.921911926677289,0.545400854149255
0.1825,0.938203036785126,0.661878675222397,0.928291553183341,0.552329747164753
0.1875,0.936772763729095,0.652527928352356,0.934671179689392,0.559258640180251
0.1925,0.914391541481018,0.62959371805191,0.941050806195443,0.56618753319575
0.1975,0.910202646255493,0.600483191013336,0.947430432701495,0.573116426211248
0.2025,0.942619717121124,0.630576801300049,0.953810059207546,0.580045319226746
0.2075,0.928832334280014,0.59756383895874,0.960189685713597,0.586974212242244
0.2125,0.967729473114014,0.613405430316925,0.966569312219649,0.593903105257742
0.2175,0.975653868913651,0.611312532424927,0.9729489387257,0.600831998273241
0.2225,0.977827560901642,0.611408507823944,0.979328565231751,0.607760891288739
0.2275,0.979926645755768,0.647083461284637,0.985708191737802,0.614689784304237
0.2325,0.949040412902832,0.616732394695282,0.992087818243854,0.621618677319735
0.2375,0.989148777723312,0.61718835234642,0.998467444749905,0.628547570335233
0.2425,0.984614717960358,0.625307333469391,1.00484707125596,0.635476463350732
0.2475,0.963048905134201,0.639942824840546,1.01122669776201,0.64240535636623
0.2525,1.00239664316177,0.609432053565979,1.01760632426806,0.649334249381728
0.2575,0.987541842460632,0.617575109004974,1.02398595077411,0.656263142397226
0.2625,0.937640130519867,0.604114472866058,1.03036557728016,0.663192035412724
0.2675,0.914506620168686,0.60699126124382,1.03674520378621,0.670120928428223
0.2725,0.905367177724838,0.61476998925209,1.04312483029226,0.677049821443721
0.2775,0.940451472997666,0.616075909137726,1.04950445679832,0.683978714459219
0.2825,0.922993510961533,0.629629808664322,1.05588408330437,0.690907607474717
0.2875,0.837926626205444,0.634556114673615,1.06226370981042,0.697836500490216
0.2925,1.22168500423431,0.669907379150391,1.06864333631647,0.704765393505714
0.2975,1.20939154624939,0.642975342273712,1.07502296282252,0.711694286521212
0.3025,1.20879498720169,0.690870654582977,1.08140258932857,0.71862317953671
0.3075,1.25319337844849,0.670560777187347,1.08778221583462,0.725552072552208
0.3125,1.20293452739716,0.678449404239654,1.09416184234067,0.732480965567706
0.3175,1.20366178750992,0.689628493785858,1.10054146884673,0.739409858583205
0.3225,1.22024154663086,0.684942352771759,1.10692109535278,0.746338751598703
0.3275,1.21477785110474,0.663671767711639,1.11330072185883,0.753267644614201
0.3325,1.22977222204208,0.722276812791824,1.11968034836488,0.760196537629699
0.3375,1.224684715271,0.762432128190994,1.12605997487093,0.767125430645198
0.3425,1.23543703556061,0.759382903575897,1.13243960137698,0.774054323660696
0.3475,1.2103478550911,0.756953746080399,1.13881922788303,0.780983216676194
0.3525,1.1910829782486,0.739575207233429,1.14519885438909,0.787912109691692
0.3575,1.17836022377014,0.757637500762939,1.15157848089514,0.79484100270719
0.3625,1.13205841779709,0.780403912067413,1.15795810740119,0.801769895722689
0.3675,1.15296183824539,0.77691160440445,1.16433773390724,0.808698788738187
0.3725,1.13969843387604,0.778853642940521,1.17071736041329,0.815627681753685
0.3775,1.14034875631332,0.779659152030945,1.17709698691934,0.822556574769183
0.3825,1.11926729679108,0.817779982089996,1.18347661342539,0.829485467784681
0.3875,1.10516276359558,0.813331723213196,1.18985623993144,0.83641436080018
0.3925,1.09068840742111,0.822765350341797,1.1962358664375,0.843343253815678
0.3975,1.18707501888275,0.857110077142715,1.20261549294355,0.850272146831176
0.4025,1.11865907907486,0.859121590852737,1.2089951194496,0.857201039846674
0.4075,1.19421339035034,0.881937307119369,1.21537474595565,0.864129932862172
0.4125,1.16984680891037,0.871341252326965,1.2217543724617,0.871058825877671
0.4175,1.19350674152374,0.903782391548157,1.22813399896775,0.877987718893169
0.4225,1.15173842906952,0.870195323228836,1.2345136254738,0.884916611908667
0.4275,1.16363346576691,0.903710007667542,1.24089325197985,0.891845504924165
0.4325,1.30126029253006,0.991696500778198,1.24727287848591,0.898774397939663
0.4375,1.21096221208572,0.927102565765381,1.25365250499196,0.905703290955162
0.4425,1.31442359685898,0.959758907556534,1.26003213149801,0.91263218397066
0.4475,1.27584646940231,1.01365180015564,1.26641175800406,0.919561076986158
0.4525,1.31247409582138,1.0269859790802,1.27279138451011,0.926489970001656
0.4575,1.31655859947205,1.01671719551086,1.27917101101616,0.933418863017154
0.4625,1.31338608264923,1.07466197013855,1.28555063752221,0.940347756032653
