"VI","STR_wet","STR_dry","STR_wet_fit","STR_dry_fit"
0.1125,0.810134017467499,0.521018922328949,0.830141189362438,0.524214209705885
0.1175,0.79713848233223,0.473173931241035,0.837278152388733,0.525238334313545
0.1225,0.80527400970459,0.485528558492661,0.844393163631833,0.526433611628679
0.1275,0.82064608335495,0.472016540169716,0.851486223091738,0.527800041651287
0.1325,0.826732289791107,0.482832211256027,0.858557330768447,0.529337624381368
0.1375,0.865556514263153,0.482050979137421,0.865606486661961,0.531046359818923
0.1425,0.941196882724762,0.487263941764832,0.872633690772279,0.532926247963951
0.1475,0.950839674472809,0.504205334186554,0.879638943099402,0.534977288816453
0.1525,0.952581477165222,0.501327037811279,0.886622243643329,0.537199482376428
0.1575,0.965699756145477,0.527151548862457,0.893583592404061,0.539592828643877
0.1625,0.949437928199768,0.548312532901764,0.900522989381598,0.5421573276188
0.1675,0.946375620365143,0.548015511035919,0.907440434575938,0.544892979301196
0.1725,0.948188102245331,0.575604832172394,0.914335927987084,0.547799783691065
0.1775,0.925950276851654,0.632997238636017,0.921209469615034,0.550877740788409
0.1825,0.938203036785126,0.661878675222397,0.928061059459788,0.554126850593225
0.1875,0.936772763729095,0.652527928352356,0.934890697521347,0.557547113105516
0.1925,0.914391541481018,0.62959371805191,0.94169838379971,0.56113852832528
0.1975,0.910202646255493,0.600483191013336,0.948484118294878,0.564901096252517
0.2025,0.942619717121124,0.630576801300049,0.955247901006851,0.568834816887228
0.2075,0.928832334280014,0.59756383895874,0.961989731935628,0.572939690229413
0.2125,0.967729473114014,0.613405430316925,0.968709611081209,0.577215716279071
0.2175,0.975653868913651,0.611312532424927,0.975407538443595,0.581662895036202
0.2225,0.977827560901642,0.611408507823944,0.982083514022785,0.586281226500807
0.2275,0.979926645755768,0.647083461284637,0.98873753781878,0.591070710672886
0.2325,0.949040412902832,0.616732394695282,0.99536960983158,0.596031347552439
0.2375,0.989148777723312,0.61718835234642,1.00197973006118,0.601163137139464
0.2425,0.984614717960358,0.625307333469391,1.00856789850759,0.606466079433964
0.2475,0.963048905134201,0.639942824840546,1.01513411517081,0.611940174435937
0.2525,1.00239664316177,0.609432053565979,1.02167838005082,0.617585422145383
0.2575,0.987541842460632,0.617575109004974,1.02820069314764,0.623401822562303
0.2625,0.937640130519867,0.604114472866058,1.03470105446127,0.629389375686697
0.2675,0.914506620168686,0.60699126124382,1.0411794639917,0.635548081518564
0.2725,0.905367177724838,0.61476998925209,1.04763592173894,0.641877940057905
0.2775,0.940451472997666,0.616075909137726,1.05407042770298,0.648378951304719
0.2825,0.922993510961533,0.629629808664322,1.06048298188382,0.655051115259007
0.2875,0.837926626205444,0.634556114673615,1.06687358428147,0.661894431920769
0.2925,1.22168500423431,0.669907379150391,1.07324223489592,0.668908901290004
0.2975,1.20939154624939,0.642975342273712,1.07958893372718,0.676094523366712
0.3025,1.20879498720169,0.690870654582977,1.08591368077525,0.683451298150894
0.3075,1.25319337844849,0.670560777187347,1.09221647604011,0.69097922564255
0.3125,1.20293452739716,0.678449404239654,1.09849731952178,0.698678305841679
0.3175,1.20366178750992,0.689628493785858,1.10475621122026,0.706548538748282
0.3225,1.22024154663086,0.684942352771759,1.11099315113554,0.714589924362358
0.3275,1.21477785110474,0.663671767711639,1.11720813926763,0.722802462683908
0.3325,1.22977222204208,0.722276812791824,1.12340117561652,0.731186153712932
0.3375,1.224684715271,0.762432128190994,1.12957226018221,0.739740997449429
0.3425,1.23543703556061,0.759382903575897,1.13572139296471,0.748466993893399
0.3475,1.2103478550911,0.756953746080399,1.14184857396401,0.757364143044843
0.3525,1.1910829782486,0.739575207233429,1.14795380318012,0.766432444903761
0.3575,1.17836022377014,0.757637500762939,1.15403708061303,0.775671899470152
0.3625,1.13205841779709,0.780403912067413,1.16009840626275,0.785082506744017
0.3675,1.15296183824539,0.77691160440445,1.16613778012927,0.794664266725355
0.3725,1.13969843387604,0.778853642940521,1.1721552022126,0.804417179414167
0.3775,1.14034875631332,0.779659152030945,1.17815067251273,0.814341244810453
0.3825,1.11926729679108,0.817779982089996,1.18412419102966,0.824436462914211
0.3875,1.10516276359558,0.813331723213196,1.1900757577634,0.834702833725444
0.3925,1.09068840742111,0.822765350341797,1.19600537271394,0.84514035724415
0.3975,1.18707501888275,0.857110077142715,1.20191303588129,0.85574903347033
0.4025,1.11865907907486,0.859121590852737,1.20779874726544,0.866528862403983
0.4075,1.19421339035034,0.881937307119369,1.2136625068664,0.87747984404511
0.4125,1.16984680891037,0.871341252326965,1.21950431468416,0.88860197839371
0.4175,1.19350674152374,0.903782391548157,1.22532417071873,0.899895265449784
0.4225,1.15173842906952,0.870195323228836,1.2311220749701,0.911359705213331
0.4275,1.16363346576691,0.903710007667542,1.23689802743828,0.922995297684352
0.4325,1.30126029253006,0.991696500778198,1.24265202812325,0.934802042862847
0.4375,1.21096221208572,0.927102565765381,1.24838407702504,0.946779940748815
0.4425,1.31442359685898,0.959758907556534,1.25409417414363,0.958928991342257
0.4475,1.27584646940231,1.01365180015564,1.25978231947902,0.971249194643172
0.4525,1.31247409582138,1.0269859790802,1.26544851303122,0.983740550651561
0.4575,1.31655859947205,1.01671719551086,1.27109275480022,0.996403059367423
0.4625,1.31338608264923,1.07466197013855,1.27671504478603,1.00923672079076
